person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
0,1,6.979600064164954,2,1,25.383743933638357,1,9.32,0.05104991517487931,4367598218.666978,1,0
1,1,6.9466724498197205,0,2,28.82044977153016,3,8.17,0.07701149283386494,7692587405.676846,1,0
0,3,6.7562507408065455,1,0,34.04752614226796,1,7.45,0.15805121148235712,5382837284.2133255,0,1
1,3,7.010198949405497,0,2,29.234083769517714,2,10.99,0.0710193225309618,3808990293.325524,1,0
0,0,7.266423671650625,17,2,28.325918680071606,3,10.65,0.03585586620429589,8192309761.415138,0,0
1,1,6.891443368976034,1,0,32.45175718195024,1,9.25,0.1193280169967879,5732736715.296214,1,0
1,3,7.085154560029555,0,0,27.04104726514747,0,5.42,0.05104991517487931,9467463369.774864,0,0
1,3,7.153490061439574,6,2,38.89752099820965,1,11.65,0.11549142059556487,5661463950.5419,0,0
1,2,7.175542760859891,2,2,32.45175718195024,0,5.42,0.0710193225309618,9994528117.707037,0,0
0,1,6.946845912215764,5,2,28.325918680071606,5,6.76,0.07701149283386494,7472973842.11728,1,0
0,0,7.250386776174555,0,2,28.325918680071606,2,12.55,0.03585586620429589,9060683464.33266,0,0
1,1,7.0762024477612275,0,0,29.519576840831487,1,13.11,0.06470865966027203,8570362990.916106,0,0
1,0,7.010692740239031,6,0,35.11510117192262,5,7.49,0.1193280169967879,10486949595.45804,1,0
1,2,7.188502958818568,1,2,28.325918680071606,0,8.49,0.04365704998860869,7781740574.586063,0,0
1,2,7.112954429750321,8,2,34.34178979137932,4,9.99,0.09325838270971218,5280985330.03343,0,0
1,2,7.01083086917265,6,0,38.381388188472144,5,8.96,0.1417065435780084,6174239489.4849205,0,1
1,2,7.012425020092788,3,0,26.96844267927803,0,7.14,0.05805938790560792,8666835325.671038,1,0
1,2,6.816487988114682,5,0,24.663711262149235,1,8.94,0.06470865966027203,5804663453.868556,0,0
0,1,6.9875110756451315,0,2,38.89752099820965,1,13.43,0.1493263898595669,8285655796.167485,0,0
1,2,6.999420035809164,12,0,30.067887089570064,5,11.61,0.08270392415676227,10654962513.355818,0,0
0,0,6.851766994869696,3,0,34.73685091421229,2,10.3,0.1443598893104385,9110818325.027739,0,1
1,1,7.160709028895518,14,0,38.89752099820965,0,14.55,0.11549142059556487,9110818325.027739,1,0
1,2,7.093076908548046,3,2,25.383743933638357,5,9.32,0.03585586620429589,9940878835.449945,1,0
1,1,7.031837104856264,6,2,29.519576840831487,5,11.49,0.0710193225309618,7089271897.785094,0,1
1,2,6.781200885783368,8,0,31.27778004773101,0,15.58,0.12980923246312995,8764099437.404308,0,1
0,1,6.829780806124378,16,0,26.96844267927803,2,11.01,0.08270392415676227,8238886098.432208,1,0
0,3,6.997617929466471,6,2,34.04752614226796,1,8.99,0.11146683302930122,6136528357.690783,0,0
1,0,7.013444373996103,0,2,32.45175718195024,5,5.77,0.0981519920678359,4951639638.401928,1,0
0,2,6.9473120208457475,6,2,20.988499913313255,2,6.08,0.027619554849898278,6841609701.8843565,0,1
0,1,7.064481359715005,3,0,34.04752614226796,3,10.25,0.0981519920678359,7826599390.043093,1,0
0,2,7.012876277370378,4,0,26.96844267927803,2,12.61,0.05805938790560792,8379777302.514088,1,0
1,1,7.079732388929074,14,0,35.450705249557494,5,16.02,0.1072433161905317,4887618615.645476,0,1
1,2,7.089485120077741,1,0,23.458810875830338,0,11.01,0.027619554849898278,5732736715.296214,1,0
0,1,6.9316839806242765,0,0,19.900210799094246,0,13.97,0.027619554849898278,7916883990.274253,1,0
0,2,7.010470625928128,8,2,28.32338335008594,1,15.26,0.06470865966027203,5661463950.5419,0,1
1,1,7.0643431814063815,7,2,28.325918680071606,3,11.01,0.05805938790560792,3756164500.4796834,1,0
0,0,6.998325608460031,3,0,38.89752099820965,5,11.24,0.14689788546723034,5180549991.188508,0,1
1,3,6.866693232672967,5,0,26.747236072699298,1,6.62,0.07701149283386494,9010750659.591,1,0
0,1,6.959415721230162,6,2,33.66892762115928,0,7.14,0.11549142059556487,7343427609.006855,1,0
1,1,6.691871265381723,5,0,31.085415182076854,2,11.54,0.1443598893104385,5348728455.835273,0,1
0,3,7.11237022929818,9,0,28.325918680071606,5,8.49,0.05104991517487931,5590841385.45682,1,0
1,2,7.039767672144981,0,2,29.519576840831487,3,7.9,0.0710193225309618,10711401688.775927,0,0
0,3,6.689082982466288,10,0,32.45175718195024,2,8.49,0.156008566877461,7871647027.932008,0,1
0,2,6.754955317223421,8,1,26.96844267927803,4,12.53,0.0981519920678359,6098985949.511718,1,0
0,0,6.856843688294808,21,0,38.77102155795534,4,10.65,0.17165585482080478,9110818325.027739,0,1
1,2,7.143834566134598,4,0,34.04752614226796,0,8.96,0.08270392415676227,6720180533.965064,1,0
1,2,6.947437400842602,0,2,36.25122324361094,3,15.95,0.13893162698045083,5590841385.45682,1,0
1,2,6.856289389713025,8,0,32.582080593219864,5,15.13,0.12647760575665437,6640108402.516829,0,1
0,0,6.693581135340718,0,0,25.383743933638357,3,11.71,0.09325838270971218,5180549991.188508,1,0
0,0,6.7291755504448405,3,0,29.519576840831487,1,10.95,0.12298687408692441,7215531413.520621,1,0
0,4,6.770233116535493,18,0,22.30412488108157,1,8.9,0.05805938790560792,11405853921.57626,1,0
1,2,7.214928863021033,10,2,26.858485017908777,5,11.01,0.03585586620429589,9010750659.591,0,1
0,2,7.250461311690883,10,1,29.519576840831487,3,8.49,0.04365704998860869,10376022839.92535,0,0
0,0,7.027388539393451,14,0,34.90913832677414,5,9.25,0.11146683302930122,9675785591.20992,1,0
0,2,7.134662436767022,1,2,32.45175718195024,3,12.99,0.07701149283386494,9010750659.591,1,0
0,3,7.296778291985594,1,2,40.830588824973646,5,16.41,0.0981519920678359,6800956533.077233,0,1
1,3,7.365569764291479,14,2,38.89752099820965,1,13.78,0.07701149283386494,11287889389.294127,0,0
1,3,7.251321827085831,8,2,28.325918680071606,0,10.99,0.03585586620429589,8522422461.534422,1,0
1,2,6.930907293624823,0,0,26.96844267927803,3,8.7,0.0710193225309618,8813029690.089045,0,0
0,2,6.863096975194661,6,0,33.630377945241875,0,8.49,0.13602852903753415,4855836129.799722,1,0
1,3,6.748916976881425,4,0,26.59683392827027,1,11.01,0.09325838270971218,8961019394.884394,0,0
1,2,6.9922302056021195,1,2,28.325918680071606,3,6.09,0.0710193225309618,6841609701.8843565,0,0
1,0,6.692795864264603,0,0,28.325918680071606,2,7.49,0.1193280169967879,7560261302.168223,1,0
1,0,7.384258489362079,0,2,35.71263278806241,4,11.01,0.05805938790560792,7516524910.169902,1,0
1,3,6.610791505012234,11,1,28.637854045497185,0,11.01,0.13893162698045083,6841609701.8843565,1,0
0,2,6.879457431514514,5,2,31.56006688543129,2,6.99,0.11549142059556487,6882440301.389922,0,0
0,2,7.089496745979845,12,0,28.940365322032605,4,9.15,0.05805938790560792,7472973842.11728,1,0
0,3,6.774831771928438,0,0,23.458810875830338,5,7.68,0.06470865966027203,7516524910.169902,1,0
0,2,7.054159073923743,12,0,25.030993865139802,3,16.89,0.04365704998860869,10431378386.07863,0,0
1,0,6.974300149926613,8,0,26.125779974788635,1,13.46,0.05805938790560792,10265956616.965277,0,1
0,0,7.148471768682675,6,0,40.773347461972534,0,11.58,0.12980923246312995,7871647027.932008,0,0
0,3,7.040119730389587,4,0,28.82044977153016,3,9.99,0.06470865966027203,8007927899.197785,1,0
1,1,7.015877051694279,4,0,22.30412488108157,2,7.23,0.027619554849898278,9313388665.054804,0,0
1,2,6.983806696188014,1,0,26.96844267927803,3,5.42,0.05805938790560792,7173263713.306309,0,0
1,3,7.010643394440596,2,0,29.519576840831487,2,10.36,0.07701149283386494,8238886098.432208,1,0
1,2,6.814782120921349,3,0,17.190585143143412,0,10.36,0.018919261697151833,10048388836.768229,1,0
0,0,7.109207252379607,6,2,27.704682937919273,2,13.85,0.05104991517487931,3862357361.6600976,1,0
1,2,7.090800064725415,0,0,34.04752614226796,0,12.53,0.09325838270971218,9781194353.895208,0,0
0,2,6.896369157011781,6,0,25.444077685927557,1,12.83,0.06470865966027203,7692587405.676846,1,0
1,3,7.345834284629978,11,0,24.663711262149235,3,15.23,0.018919261697151833,7604183516.216018,0,0
0,1,7.0044866646994945,0,0,33.277490043378286,0,10.61,0.10280919331396833,4576552326.247621,1,0
1,1,6.858656444774681,14,0,25.383743933638357,1,14.65,0.06470865966027203,2387216757.449728,0,1
1,1,6.868379232293046,4,0,30.38354541341871,2,8.88,0.1072433161905317,7604183516.216018,1,0
1,2,7.066322307222197,2,0,27.805427795109942,5,13.11,0.05805938790560792,9211696280.715668,0,0
0,1,6.923892835858536,3,0,34.4142162873836,1,11.86,0.12980923246312995,4983879092.37712,1,0
1,2,7.022893092826585,5,0,26.96844267927803,5,11.01,0.05805938790560792,6024405391.234744,0,0
1,0,7.296615982465781,0,0,40.773347461972534,5,16.0,0.0981519920678359,11287889389.294127,0,1
0,2,6.916683376479348,5,0,28.325918680071606,2,6.99,0.08270392415676227,6560736246.241498,1,0
0,0,6.6709787575457185,0,1,26.96844267927803,5,10.8,0.11146683302930122,10102461519.017698,0,0
1,0,7.290033487022896,11,1,28.668518298053982,4,6.91,0.03585586620429589,9623393906.459373,1,0
0,2,6.941213590309559,1,0,28.82044977153016,2,11.01,0.08270392415676227,9010750659.591,0,1
0,3,6.839163837802211,16,0,33.07663373935478,1,15.76,0.13602852903753415,6365342784.17936,1,0
0,2,7.1292298985044935,3,0,38.89752099820965,1,13.92,0.12298687408692441,6964635749.477191,1,0
1,2,7.176151887205969,10,2,36.09525549589383,5,14.62,0.09325838270971218,9467463369.774864,0,1
0,0,6.8508949990205945,15,2,26.96844267927803,1,11.01,0.08270392415676227,10102461519.017698,1,0
0,2,6.873447281211871,3,2,37.84933336854038,4,9.01,0.16368613128117024,8961019394.884394,0,0
1,1,7.127877839744493,1,2,23.072713888004905,5,5.99,0.027619554849898278,4855836129.799722,0,0
1,1,7.133042357559715,1,1,32.45175718195024,3,6.62,0.07701149283386494,6288390018.428003,0,0
0,3,7.06314737262876,7,0,30.588849147271755,4,12.92,0.0710193225309618,7962310779.649973,1,0
1,3,7.2155235858907,5,0,41.204390136164214,0,15.05,0.1193280169967879,5840873245.261159,0,1
0,2,7.324393977953214,7,1,31.085415182076854,4,6.76,0.04365704998860869,5382837284.2133255,1,0
0,2,7.2844430448320105,7,2,38.89752099820965,5,11.01,0.08811411083017963,6326780839.396307,0,1
1,2,6.678993032289727,0,2,18.845065306378654,2,11.11,0.04365704998860869,3140101698.1378,0,1
0,2,6.746577338567213,0,2,27.670868358619714,0,13.23,0.10280919331396833,8007927899.197785,1,0
1,1,6.966498743104732,0,0,32.10366786455521,0,11.01,0.10280919331396833,8522422461.534422,0,0
1,1,7.064577631078783,2,2,28.325918680071606,2,6.03,0.05805938790560792,8522422461.534422,1,0
0,2,7.035933794890515,13,2,23.879472055128485,1,5.42,0.03585586620429589,6250169840.097675,1,0
1,2,7.211275807712559,0,0,40.773347461972534,4,19.69,0.1193280169967879,7560261302.168223,0,1
1,2,7.1820662824302035,2,0,32.45175718195024,4,7.51,0.06470865966027203,5451531803.518672,0,0
1,2,7.0222124832299055,22,2,38.89752099820965,1,10.25,0.1443598893104385,8238886098.432208,1,0
1,1,6.940738914842228,0,2,25.383743933638357,3,13.85,0.05805938790560792,8285655796.167485,1,0
1,2,6.658590028386245,4,0,20.292562081230642,0,7.53,0.05104991517487931,9728385565.992563,0,0
0,1,7.0900775080163605,0,0,20.95620288960928,3,5.79,0.018919261697151833,10156746691.388227,0,0
1,2,7.04370886826965,6,0,30.98792862080903,5,7.51,0.08270392415676227,7472973842.11728,0,1
1,0,6.8725395280357855,5,2,30.588849147271755,0,6.03,0.1072433161905317,9623393906.459373,1,0
1,0,6.995718183428729,3,2,37.2913753598156,2,12.18,0.13602852903753415,7692587405.676846,0,1
1,2,7.06441018428668,0,0,34.04752614226796,2,10.56,0.0981519920678359,5114373918.3327,1,0
0,3,7.20528577124194,5,2,32.45175718195024,3,7.32,0.06470865966027203,10320882426.7784,1,0
0,0,6.996476301218707,4,2,40.32830595040117,1,11.01,0.15805121148235712,3026382769.769218,1,0
1,2,7.036705083586632,3,0,35.11510117192262,5,7.49,0.11146683302930122,6680056728.2757435,1,0
1,3,6.890299687268543,2,0,21.31548948746822,0,8.9,0.03585586620429589,8862159424.668594,0,0
0,1,6.96861760109324,2,0,23.458810875830338,5,13.99,0.04365704998860869,5314777959.689967,0,0
1,0,7.215325470714434,2,2,37.84933336854038,4,11.26,0.0981519920678359,6365342784.17936,0,1
1,3,6.885557004709236,0,0,24.663711262149235,0,7.37,0.05805938790560792,7781740574.586063,1,0
1,3,6.866101540536462,0,2,28.325918680071606,2,12.68,0.08811411083017963,9313388665.054804,1,0
0,2,6.721283766033733,1,2,26.96844267927803,5,12.18,0.10280919331396833,3425750586.844227,1,0
0,2,7.083532299213455,1,0,36.09525549589383,0,11.89,0.11146683302930122,10654962513.355818,0,0
1,3,7.042801849222059,0,0,31.744274478262863,2,11.86,0.08811411083017963,4025741220.563303,1,0
1,2,6.8423440131475335,12,0,26.05052423184194,0,11.71,0.07701149283386494,8285655796.167485,1,0
0,3,7.296974551276426,13,2,22.0522563643385,4,19.91,0.00972390904474998,10211244881.360977,0,1
1,3,6.882379767935686,9,2,30.216376338967667,0,6.0,0.10280919331396833,7737070080.09842,1,0
1,1,7.009550961891756,1,0,40.773347461972534,3,14.33,0.15805121148235712,7343427609.006855,0,1
1,2,7.102931336531786,2,2,35.450705249557494,1,9.91,0.10280919331396833,4730215684.568149,0,1
0,2,6.734983528798275,0,0,35.500249834920425,3,11.01,0.17165585482080478,6923448820.698049,0,1
1,2,7.067547982251869,12,2,39.86817149557657,1,19.91,0.1417065435780084,9519233317.453924,1,0
1,2,7.12830741210708,5,2,38.89752099820965,4,11.83,0.12298687408692441,5382837284.2133255,1,0
1,3,6.7718924214154965,2,0,28.325918680071606,2,9.18,0.1072433161905317,7215531413.520621,0,0
0,1,7.023842635070076,0,0,25.723221701404185,2,5.42,0.05104991517487931,7215531413.520621,1,0
1,1,6.9318716194572065,9,1,19.318964459565546,4,13.48,0.027619554849898278,6720180533.965064,1,0
0,3,7.4185100433991895,4,2,32.45175718195024,1,7.97,0.03585586620429589,7300612866.915645,1,0
1,2,6.492516236910811,22,0,20.95620288960928,3,12.28,0.08270392415676227,5913788041.110723,1,0
1,3,6.8695311974379445,0,2,33.66892762115928,2,11.83,0.13299022231983967,7962310779.649973,0,0
1,1,7.011805988882436,16,0,32.45175718195024,2,14.42,0.0981519920678359,6923448820.698049,0,1
1,1,6.852257507793823,3,0,24.663711262149235,5,11.42,0.06470865966027203,7692587405.676846,0,0
1,1,6.804947396910288,0,0,32.10366786455521,0,15.69,0.13299022231983967,3256914500.09813,0,1
1,3,7.046087293920768,2,0,41.204390136164214,2,15.37,0.1538766784635744,10431378386.07863,0,1
0,3,6.770783759183024,0,0,27.805427795109942,2,7.49,0.10280919331396833,4919552965.765243,1,0
1,2,6.568168871688191,0,0,23.458810875830338,5,10.96,0.09325838270971218,3525053471.6752877,0,1
0,2,7.016982618734233,4,0,34.04752614226796,3,11.01,0.1072433161905317,10320882426.7784,1,0
1,2,6.813439662128029,8,2,24.663711262149235,3,9.53,0.06470865966027203,10486949595.45804,1,0
0,2,6.742176607794679,0,1,20.95620288960928,3,10.37,0.05104991517487931,8332619361.662185,1,0
0,2,6.907439300742854,20,2,34.04752614226796,0,14.72,0.12980923246312995,11947882451.460152,0,0
0,1,7.05704151893125,6,2,35.1829754293022,0,7.88,0.1072433161905317,6882440301.389922,1,0
0,1,7.295781031800817,9,2,41.204390136164214,5,10.78,0.10280919331396833,8099735144.155027,1,0
0,2,6.784563604460039,0,0,30.588849147271755,5,10.62,0.12298687408692441,8053735852.614528,1,0
0,2,7.1304125404381224,0,1,34.04752614226796,3,8.94,0.08811411083017963,9519233317.453924,0,0
1,1,6.902488831335515,0,2,24.474173415891705,0,5.99,0.05104991517487931,6600335070.4096775,1,0
1,3,7.276706490138374,4,2,34.62886306205159,3,14.84,0.06470865966027203,5180549991.188508,0,1
0,0,7.111868121956568,5,2,37.84933336854038,0,5.79,0.1193280169967879,5180549991.188508,1,0
0,0,6.759313500089972,2,0,29.742394842383064,0,14.08,0.1193280169967879,8961019394.884394,1,0
1,2,6.944481499982275,2,2,26.96844267927803,2,11.0,0.06470865966027203,6720180533.965064,1,0
1,1,7.08950062118753,6,0,37.573410562471125,0,7.9,0.1193280169967879,8379777302.514088,1,0
0,2,6.826831056851059,7,0,32.45175718195024,2,8.59,0.13299022231983967,4251377352.59881,1,0
1,1,7.01839793571388,0,2,27.872017791343637,0,7.66,0.06470865966027203,4983879092.37712,1,0
1,3,7.167205532086018,10,0,29.519576840831487,4,11.49,0.05104991517487931,9675785591.20992,0,0
1,2,6.7090642032976735,0,2,17.190585143143412,0,11.01,0.027619554849898278,3782509955.5594587,0,1
0,3,6.960657407296737,16,1,31.085415182076854,4,11.49,0.09325838270971218,8332619361.662185,1,0
1,1,6.514408287520734,10,1,28.198350565681956,3,11.01,0.15165092065192995,7781740574.586063,0,1
1,1,6.885564175700149,0,0,26.96844267927803,2,5.63,0.07701149283386494,6600335070.4096775,1,0
0,1,7.101235624349932,3,0,35.11510117192262,3,12.87,0.0981519920678359,6600335070.4096775,1,0
1,1,7.553103037996437,12,2,35.974113503430324,3,10.7,0.03585586620429589,5697018822.290741,1,0
1,0,6.9317402832740465,7,2,36.09525549589383,0,11.01,0.1417065435780084,4222679190.254307,1,0
1,2,6.579786870977948,2,0,19.80135238004354,2,8.51,0.05805938790560792,6760480306.429029,1,0
0,3,7.0410117182270495,7,2,29.519576840831487,5,8.0,0.0710193225309618,4730215684.568149,1,0
1,1,6.759995080442884,0,0,27.805427795109942,3,11.01,0.10280919331396833,7692587405.676846,0,0
1,1,6.989931591086305,5,0,36.09525549589383,5,12.61,0.12980923246312995,4983879092.37712,1,0
1,3,7.145514748748229,3,0,32.45175718195024,0,12.69,0.0710193225309618,9262440410.308636,1,0
1,0,6.829468379775645,3,0,19.106775400397204,0,13.08,0.027619554849898278,3525053471.6752877,1,0
1,1,7.3244122728710215,6,2,38.89752099820965,4,8.88,0.08270392415676227,7560261302.168223,1,0
1,2,6.864556802376059,9,0,34.93887857521519,0,13.14,0.1443598893104385,8813029690.089045,0,1
1,0,6.676650642199116,0,1,29.519576840831487,2,11.86,0.13299022231983967,6560736246.241498,0,0
1,3,6.835547516824302,15,2,30.007896018229992,0,9.27,0.1072433161905317,9161155758.147457,0,0
1,2,6.94451763168485,0,2,30.067887089570064,3,11.71,0.08811411083017963,9211696280.715668,1,0
0,2,7.0552332912698255,0,2,34.04752614226796,5,10.75,0.10280919331396833,9887440464.161604,0,0
0,2,7.236394269137685,9,0,35.450705249557494,1,11.01,0.07701149283386494,8285655796.167485,0,0
1,3,7.064707343028247,3,2,26.98591836690479,5,10.17,0.05104991517487931,5486118428.808189,1,0
0,0,6.953483140092653,2,0,38.95530394323943,1,14.03,0.156008566877461,10265956616.965277,0,1
0,1,6.864014871932235,0,0,20.95620288960928,5,9.59,0.03585586620429589,5913788041.110723,1,0
1,1,7.115991661734516,6,0,30.74827450933829,0,10.08,0.06470865966027203,9467463369.774864,1,0
1,0,6.9809416299920395,0,0,40.59706911064245,0,11.89,0.16188598654374547,6288390018.428003,0,1
0,1,6.946007676156543,0,0,29.742394842383064,2,7.29,0.08811411083017963,6482060181.7016945,1,0
1,2,7.162697287594685,1,2,22.30412488108157,1,11.01,0.018919261697151833,8813029690.089045,1,0
1,1,7.103443879458935,0,2,36.70765527462055,1,16.45,0.11146683302930122,6482060181.7016945,0,0
1,1,7.075749895872492,14,2,25.50230467293824,3,9.55,0.04365704998860869,6288390018.428003,0,0
1,2,7.048408940301774,2,0,29.519576840831487,2,8.94,0.0710193225309618,5486118428.808189,1,0
0,2,7.095482380295395,0,2,31.56006688543129,5,11.01,0.07701149283386494,7257980966.665668,0,1
1,0,7.152832513616379,0,2,32.45175718195024,3,15.28,0.0710193225309618,5590841385.45682,0,0
1,3,7.1044924165464,2,2,31.56006688543129,4,11.01,0.0710193225309618,3916269200.8672047,0,1
1,3,7.197502382517519,1,2,28.325918680071606,2,11.01,0.04365704998860869,3677933079.8279486,1,0
0,3,7.085382284329076,9,0,36.09525549589383,0,11.11,0.11146683302930122,6680056728.2757435,1,0
0,2,7.095177916300515,9,0,35.450705249557494,4,10.38,0.10280919331396833,9623393906.459373,0,0
0,0,6.827001267859773,15,0,34.769827236859605,2,12.73,0.1493263898595669,10824935540.695744,0,1
0,2,6.98588220255935,1,0,33.277490043378286,5,7.49,0.1072433161905317,8285655796.167485,1,0
1,1,6.77684323701595,1,0,23.24036732638756,5,11.01,0.05805938790560792,7300612866.915645,0,1
1,0,6.89975586956341,9,0,25.383743933638357,3,10.36,0.05805938790560792,8862159424.668594,0,0
1,2,7.112803072447268,0,2,23.458810875830338,2,6.03,0.027619554849898278,8862159424.668594,0,0
1,2,6.992292814377739,3,1,31.56006688543129,1,8.0,0.09325838270971218,10486949595.45804,0,0
1,2,6.937384942565112,2,0,35.450705249557494,1,11.94,0.13602852903753415,7916883990.274253,1,0
1,0,6.929701130151825,5,0,31.56006688543129,2,8.94,0.10280919331396833,10654962513.355818,1,0
1,3,7.059873196506495,5,2,25.383743933638357,1,11.49,0.04365704998860869,7516524910.169902,0,1
1,2,7.171737328360293,0,2,25.383743933638357,3,9.28,0.027619554849898278,4251377352.59881,1,0
1,2,6.988066350135178,1,2,34.04752614226796,2,10.99,0.11549142059556487,7047546796.942535,1,0
0,2,7.134106461541543,1,2,30.588849147271755,1,7.51,0.06470865966027203,6560736246.241498,1,0
1,3,7.035723543322283,0,0,26.96844267927803,1,11.86,0.05104991517487931,2581373729.2588673,1,0
1,1,7.03581954448423,1,0,30.588849147271755,0,14.84,0.07701149283386494,6098985949.511718,0,1
0,4,7.229429674774794,5,2,34.90913832677414,0,18.67,0.07701149283386494,4280217890.295382,0,1
1,2,6.9115355046249,0,0,32.70588257588719,1,10.59,0.1193280169967879,7692587405.676846,1,0
1,1,6.960255514794998,0,2,37.84933336854038,1,8.49,0.14689788546723034,6560736246.241498,1,0
0,3,7.171257660070533,4,0,22.0522563643385,2,10.04,0.018919261697151833,6800956533.077233,1,0
1,0,7.374952632419946,3,0,40.990555149380654,3,11.01,0.08811411083017963,6136528357.690783,0,0
0,3,7.108280038148679,4,0,29.519576840831487,0,12.54,0.05805938790560792,7386425688.237455,0,0
1,2,6.75979900373223,0,1,29.519576840831487,3,11.18,0.1193280169967879,8715368153.463764,0,0
1,0,7.0384372670554205,2,0,33.59169898527622,4,11.89,0.0981519920678359,11112618861.60445,0,0
1,0,6.933487226131293,0,0,25.383743933638357,1,9.91,0.05805938790560792,9994528117.707037,1,0
0,1,6.847408729468024,2,0,38.77102155795534,0,7.51,0.1730654397326722,4165708210.4484777,0,1
0,1,7.010436061352877,1,0,34.04752614226796,0,8.17,0.1072433161905317,6841609701.8843565,1,0
1,3,7.375309722838882,0,2,32.45175718195024,1,5.42,0.04365704998860869,6800956533.077233,0,0
1,1,6.973130479994134,4,0,27.670868358619714,5,8.94,0.06470865966027203,9467463369.774864,0,0
1,2,6.505684474662691,10,1,24.98409786453286,3,8.25,0.1193280169967879,9571209989.203167,0,1
0,0,6.864785529045902,8,0,34.04752614226796,1,9.2,0.13893162698045083,8911489154.847576,1,0
0,2,6.884306943997296,6,0,18.122706168114295,5,7.53,0.018919261697151833,6098985949.511718,0,0
1,0,7.206006573798488,3,2,28.940365322032605,0,13.87,0.04365704998860869,6212119823.796713,1,0
0,3,6.784265364813325,4,0,27.722220182819793,5,7.96,0.0981519920678359,8099735144.155027,1,0
0,2,7.250153736903783,3,2,39.38685819878635,4,14.26,0.0981519920678359,8099735144.155027,0,0
0,1,7.171329656740342,25,2,26.96844267927803,2,7.02,0.03585586620429589,7781740574.586063,1,0
1,3,6.5684858637057415,3,0,25.383743933638357,0,10.99,0.11549142059556487,6174239489.4849205,0,1
0,1,6.63771466940018,3,0,30.588849147271755,2,11.3,0.15165092065192995,6404076334.521833,0,1
0,3,7.119844295497713,0,2,33.251178821165446,0,10.77,0.08270392415676227,8570362990.916106,1,0
1,0,6.941900071470915,3,2,22.30412488108157,2,5.42,0.03585586620429589,7215531413.520621,1,0
1,1,7.313099384702089,8,0,40.882380547883685,3,11.01,0.0981519920678359,7516524910.169902,0,0
0,2,7.1635223162483035,0,0,32.45175718195024,1,14.14,0.0710193225309618,7257980966.665668,1,0
0,0,6.736354499322399,15,0,31.085415182076854,2,11.58,0.13602852903753415,7257980966.665668,0,0
1,1,7.175148864691761,0,2,41.204390136164214,3,13.8,0.12980923246312995,8145926278.631867,1,0
1,0,6.691545835665604,0,0,32.45175718195024,0,11.01,0.156008566877461,4668304775.861051,0,1
1,3,7.036244354430469,14,0,38.89752099820965,5,11.11,0.1417065435780084,10102461519.017698,0,1
0,3,6.908814689075784,1,2,29.519576840831487,5,5.42,0.09325838270971218,6212119823.796713,0,0
1,3,7.546354900162486,5,2,44.91798955059411,5,10.95,0.07701149283386494,7692587405.676846,1,0
1,3,7.163881823846067,4,1,32.36575005745817,1,10.69,0.0710193225309618,8332619361.662185,1,0
0,0,6.80271840043226,1,2,20.95620288960928,2,7.66,0.04365704998860869,10654962513.355818,0,1
1,2,7.120284780814525,0,2,29.583572031601626,1,13.95,0.05805938790560792,5382837284.2133255,1,0
0,1,7.103911141417614,6,2,29.519576840831487,2,9.62,0.05805938790560792,8053735852.614528,1,0
1,1,6.948063597447518,1,1,32.45175718195024,2,11.01,0.1072433161905317,4887618615.645476,1,0
0,2,6.9487124123329735,0,0,37.14796623058566,2,13.11,0.1443598893104385,6521311444.86561,0,1
1,0,7.0400971739179905,6,2,23.458810875830338,0,18.25,0.03585586620429589,8911489154.847576,0,0
1,1,7.098575363390886,0,0,29.291823277911707,1,13.22,0.05805938790560792,6882440301.389922,1,0
0,3,7.301625643536882,8,0,38.89752099820965,5,13.49,0.08811411083017963,8813029690.089045,0,0
0,4,7.0805820058909745,12,2,30.067887089570064,0,15.99,0.06470865966027203,12508512140.9158,0,1
0,1,7.23293886659991,11,2,44.91798955059411,2,18.64,0.13893162698045083,2387216757.449728,0,1
1,3,7.039672822447809,0,2,32.45175718195024,1,7.88,0.09325838270971218,6841609701.8843565,1,0
0,1,7.112438801701551,11,2,30.067887089570064,1,12.18,0.06470865966027203,6600335070.4096775,1,0
1,2,7.044150295927461,23,2,34.39615142921402,4,6.62,0.1072433161905317,11170819585.759491,0,0
1,0,7.01083086917265,0,0,29.742394842383064,3,8.49,0.07701149283386494,8715368153.463764,0,0
0,0,7.05688728808056,1,0,28.325918680071606,3,8.0,0.05805938790560792,7781740574.586063,0,0
0,2,6.877348286893546,2,0,37.271967122227316,5,13.53,0.16000897756303825,5877247949.561329,0,1
1,3,6.732471030512027,0,0,17.190585143143412,4,10.98,0.027619554849898278,8427130126.877307,0,1
1,3,6.768515558272648,2,2,20.95620288960928,2,11.12,0.04365704998860869,9571209989.203167,1,0
0,3,7.112673280780879,2,2,28.325918680071606,5,6.77,0.05104991517487931,9262440410.308636,1,0
0,2,6.876679131383501,10,0,23.458810875830338,1,10.0,0.05104991517487931,9623393906.459373,0,1
0,3,7.345841101758917,10,2,40.32830595040117,4,6.91,0.08811411083017963,10211244881.360977,0,0
0,2,6.826004339736414,0,1,27.670868358619714,3,5.42,0.08811411083017963,3652122806.916746,1,0
0,2,6.863984315054333,9,0,22.0522563643385,1,11.01,0.04365704998860869,7648292050.977454,1,0
