previous_loan_defaults_on_file,loan_percent_income,loan_int_rate,person_income
1,0.03586669469958983,8.9,6.985638037012048
1,0.06474586227505028,15.96,6.941657182256696
1,0.10735536519184478,11.01,7.200753430283161
1,0.1519045031768632,16.0,7.064464589336727
1,0.10291108755642685,12.92,6.986760621945817
0,0.05107247465373813,6.28,7.376021757732431
1,0.16029942480720005,16.35,6.878044001148228
1,0.1495704121238469,10.75,6.974408272402451
1,0.06474586227505028,10.5,6.99735247314695
0,0.12998323124978628,11.9,7.008633306588818
1,0.11947098721153884,14.65,6.951038765724874
0,0.08276696795456778,14.26,7.348853537203613
0,0.10735536519184478,7.9,6.783265253417177
1,0.09824386520004495,13.19,7.103144126603665
0,0.11947098721153884,11.83,7.077116086317772
1,0.06474586227505028,11.01,7.389834722189429
0,0.10735536519184478,13.57,7.036243388316494
0,0.09334040913530196,8.88,6.914404200130948
1,0.027625889271455525,8.91,6.901151545226987
0,0.027625889271455525,11.03,7.188245490175162
0,0.05808895505540834,11.01,7.0706398715217595
1,0.12998323124978628,11.01,6.942414367386321
0,0.027625889271455525,11.01,7.038035515182215
1,0.08276696795456778,7.49,7.106615246912257
0,0.05808895505540834,6.92,7.251889043914934
0,0.07706550839080353,12.41,7.133954259661209
1,0.12664128808888697,16.35,7.119818511055178
0,0.15413968803428138,13.48,6.899874982071581
1,0.10291108755642685,14.84,6.619710313997948
0,0.11947098721153884,7.29,7.371714423659611
0,0.13317448646743135,11.44,6.901530917393267
0,0.12998323124978628,11.02,6.827730808645423
1,0.12664128808888697,9.79,6.67352238797272
0,0.09334040913530196,7.88,6.973761049577465
0,0.06474586227505028,11.49,7.123668031372211
1,0.10291108755642685,8.94,7.070684418812129
1,0.06474586227505028,11.28,7.487363317707676
0,0.06474586227505028,10.89,6.867160869941288
1,0.08276696795456778,11.49,6.937716312616112
1,0.13913620725483847,8.06,6.867617666050502
1,0.17856552308904694,13.85,6.978753336181202
1,0.15413968803428138,13.85,6.86446792007888
0,0.043673327081762456,13.48,7.029614704793205
0,0.15833265703001698,11.51,7.038170163030328
1,0.09824386520004495,5.79,7.138291465512989
0,0.043673327081762456,11.36,7.247645526756843
1,0.13622299164492185,8.9,6.6187582858713006
1,0.027625889271455525,14.42,7.062913235484033
1,0.08276696795456778,12.61,6.9159074389752995
1,0.05808895505540834,6.99,7.205056132827671
0,0.07706550839080353,7.6,7.013233424296112
0,0.13913620725483847,8.88,7.1583147062831705
0,0.07106470082915535,13.86,7.249399883546763
0,0.10735536519184478,7.88,6.973893533177184
1,0.07106470082915535,11.01,7.002618475428368
1,0.08276696795456778,7.51,6.995254088879372
1,0.11562403831351005,8.32,7.0703780393486255
0,0.03586669469958983,11.49,6.890753181704475
0,0.043673327081762456,10.65,7.071012776613925
1,0.11158913402205967,18.43,6.7725182077332775
1,0.018922190903316233,13.98,7.363406856820497
1,0.027625889271455525,10.99,7.061331963779687
0,0.13622299164492185,7.88,7.103022576570987
1,0.05107247465373813,11.01,6.954150292445896
0,0.05107247465373813,12.99,7.150309376420149
1,0.12314020680144803,9.67,7.067877814967185
0,0.13622299164492185,10.93,6.785735689930024
1,0.07106470082915535,15.23,6.915013212182829
0,0.05808895505540834,8.94,7.333565018563523
1,0.07706550839080353,9.76,7.102748930271696
1,0.13622299164492185,12.73,7.042982884942678
0,0.08276696795456778,11.45,7.095224348787795
1,0.16399413641692195,12.93,6.75382318161524
1,0.09824386520004495,14.96,6.826331743595923
0,0.11158913402205967,15.95,7.268809719945624
0,0.09824386520004495,9.32,7.102175587620234
0,0.08276696795456778,10.42,7.049492749607109
1,0.14458441545070555,10.38,6.845274825585399
1,0.14192114856412413,10.46,7.020752587621481
0,0.07106470082915535,8.32,6.798228604003221
1,0.10735536519184478,7.81,7.184133001625202
0,0.05808895505540834,6.17,7.101855516886404
0,0.043673327081762456,10.99,6.997049538946049
1,0.03586669469958983,13.49,6.647141081816472
1,0.06474586227505028,14.22,7.548115431660733
0,0.13317448646743135,10.65,7.0273050992230655
0,0.15833265703001698,13.3,7.033370187900135
1,0.043673327081762456,17.49,6.922717836789897
1,0.009724671349929508,14.11,7.156022716638832
0,0.09824386520004495,12.68,7.33442981789463
0,0.13317448646743135,11.14,7.022376734008413
1,0.15833265703001698,7.29,7.102647523965855
1,0.13317448646743135,15.62,6.869853536338767
1,0.1519045031768632,8.88,7.06307836405604
0,0.13622299164492185,10.35,7.011612124232658
1,0.027625889271455525,9.63,7.522706779171041
1,0.08276696795456778,6.62,6.9311155955086345
1,0.05808895505540834,16.29,6.943731544085703
0,0.05808895505540834,6.92,7.034559434025614
1,0.07106470082915535,14.26,7.189627333476551
0,0.05107247465373813,10.46,6.842593642899378
1,0.16572964823486547,14.27,6.64522300768468
1,0.09824386520004495,6.99,7.158916402612384
0,0.009724671349929508,5.78,7.802643636159385
0,0.05107247465373813,6.99,7.095498921985221
0,0.12998323124978628,9.2,7.070907068565343
1,0.14458441545070555,11.36,6.970179841688978
1,0.14458441545070555,11.14,6.843263150086029
0,0.15413968803428138,11.01,6.859274836124873
0,0.13913620725483847,13.92,7.206619563492863
1,0.10291108755642685,11.01,7.32765898572082
1,0.10291108755642685,6.03,7.173120895670941
0,0.10291108755642685,9.99,7.056433813612963
1,0.05107247465373813,15.9,6.913968552583513
1,0.14458441545070555,11.83,6.511949182897295
1,0.10735536519184478,12.87,7.011281665895651
1,0.10735536519184478,16.82,6.863625987292805
1,0.13622299164492185,17.74,7.09453954410254
0,0.05808895505540834,13.48,7.102266981187077
0,0.1495704121238469,11.01,7.074659164218405
1,0.05107247465373813,11.14,6.994095970758073
0,0.1495704121238469,12.69,7.114796366732347
1,0.14192114856412413,12.35,6.85059906160771
0,0.11562403831351005,13.92,6.90879609517592
1,0.11562403831351005,14.62,6.851752053762689
1,0.043673327081762456,5.42,7.226805336211281
0,0.13622299164492185,10.78,7.063556220399273
0,0.05107247465373813,9.36,7.070556329763468
0,0.10735536519184478,16.29,7.158456631783375
1,0.043673327081762456,12.23,7.024859206865554
1,0.14192114856412413,11.48,7.116032073167261
0,0.027625889271455525,7.49,7.305663543378573
1,0.07106470082915535,7.51,7.226980416114528
0,0.1495704121238469,7.49,7.043037191619179
0,0.05107247465373813,11.48,6.940040736428916
0,0.0881865105148077,11.9,7.304891921246601
0,0.09824386520004495,12.16,7.063823302875006
1,0.12314020680144803,7.29,7.0373062826808
1,0.1621852876392641,12.16,6.899639088236835
0,0.08276696795456778,12.99,7.238592065216269
0,0.11562403831351005,10.04,6.997228577285213
1,0.13913620725483847,9.88,6.950268382523065
0,0.05107247465373813,12.18,7.197157383609749
0,0.11562403831351005,7.29,7.103032707397597
1,0.043673327081762456,11.01,6.781432893750574
1,0.09334040913530196,12.69,6.488662182416918
1,0.12664128808888697,10.08,6.8344940785261095
0,0.06474586227505028,8.49,7.3129440694156465
1,0.11562403831351005,15.31,7.32820879655641
1,0.13317448646743135,19.62,6.985780335529644
0,0.08276696795456778,6.99,7.041270872526025
0,0.05808895505540834,13.06,7.1584179307730205
1,0.08276696795456778,10.65,7.2683161586557405
0,0.05808895505540834,8.69,7.0341263278091715
0,0.05808895505540834,16.29,7.365559525720772
1,0.07106470082915535,10.25,6.816247228361758
0,0.0881865105148077,14.26,7.148476202737252
0,0.043673327081762456,6.7,7.130953810586573
1,0.08276696795456778,6.17,7.037808943692725
1,0.13913620725483847,11.49,7.101311214597924
0,0.11947098721153884,6.92,7.096538224178552
0,0.05808895505540834,12.99,7.2922523656043845
1,0.043673327081762456,8.46,7.085840241772966
0,0.027625889271455525,12.18,7.033618284646588
1,0.09334040913530196,11.01,6.685039257354716
1,0.12314020680144803,13.48,7.221473763737405
1,0.08276696795456778,11.39,7.056938367923584
0,0.11158913402205967,9.99,7.3489810989396505
0,0.11947098721153884,15.42,7.134983866462808
0,0.05107247465373813,7.16,7.0750277274772335
1,0.1734224743800862,8.82,6.825105914110252
0,0.027625889271455525,9.88,7.2714713261899
1,0.07106470082915535,7.9,7.168829409053072
0,0.13622299164492185,11.01,6.721885934110127
0,0.10735536519184478,15.2,7.133153340575822
1,0.12998323124978628,19.47,7.094170632985466
0,0.009724671349929508,10.75,7.844292698042623
0,0.043673327081762456,9.63,6.742041243501172
1,0.11158913402205967,11.11,7.270132486727776
1,0.10291108755642685,9.69,7.2271204132817175
0,0.07106470082915535,13.16,7.057390099195034
0,0.09334040913530196,10.65,7.10080173352863
0,0.07706550839080353,5.79,6.948746265593687
0,0.06474586227505028,7.14,6.953269655331032
1,0.05808895505540834,16.7,7.076152966245455
0,0.13317448646743135,8.94,7.120473566580958
1,0.0881865105148077,14.85,7.060977034911171
1,0.043673327081762456,12.42,6.841773670024701
1,0.1495704121238469,11.83,6.971701135669883
1,0.16399413641692195,10.91,7.081783686646437
1,0.1471322200089892,12.73,6.983432144434856
0,0.043673327081762456,7.4,7.231324070850421
0,0.043673327081762456,7.88,7.29272820809344
1,0.1760944744772818,15.95,6.870808931808608
1,0.05808895505540834,7.49,7.182007508634223
0,0.11947098721153884,12.87,6.804294868670836
1,0.0881865105148077,14.61,6.878121114387334
0,0.043673327081762456,11.11,7.228245235028543
0,0.07106470082915535,12.87,7.050527511538553
0,0.13622299164492185,10.12,7.191919053672441
1,0.043673327081762456,9.73,7.056689082912877
0,0.05808895505540834,11.36,6.995323315589324
1,0.10291108755642685,12.21,6.9651085596221
0,0.12664128808888697,14.26,7.205724942850423
1,0.1621852876392641,11.83,6.980794024974376
0,0.009724671349929508,8.88,7.659961046344914
0,0.13913620725483847,11.06,7.034849930111033
1,0.018922190903316233,13.85,7.0496230047122435
0,0.10291108755642685,11.34,7.076476132052845
1,0.10735536519184478,10.38,6.950284121448721
0,0.13622299164492185,13.16,6.8823084390759846
0,0.13317448646743135,15.27,6.697540660495533
1,0.12314020680144803,11.83,6.6826654867378545
1,0.11562403831351005,13.85,7.1446184034538724
1,0.12664128808888697,16.95,7.211225783350065
1,0.043673327081762456,6.39,7.158198540818907
0,0.07106470082915535,6.91,7.3024353362226275
1,0.03586669469958983,12.61,6.9936580767265575
0,0.12664128808888697,12.87,6.845148102970763
0,0.09334040913530196,11.49,6.900717482782506
1,0.06474586227505028,10.18,7.360028378114665
0,0.10735536519184478,7.49,7.07056746983964
0,0.13622299164492185,17.45,7.2849008480997055
0,0.05107247465373813,6.91,7.056984726623475
1,0.0881865105148077,15.84,6.921302963607991
1,0.10291108755642685,9.63,6.950260512797061
0,0.07706550839080353,9.99,7.232097070155725
0,0.05808895505540834,14.35,6.761380912079258
0,0.043673327081762456,10.0,6.817993062211758
1,0.07106470082915535,12.53,7.5648064905508985
1,0.12664128808888697,12.68,7.003126515353702
1,0.03586669469958983,7.9,7.143766065434379
1,0.09334040913530196,11.01,7.120261775271565
1,0.06474586227505028,10.38,7.363027088632894
0,0.0881865105148077,8.49,7.232028125915808
0,0.043673327081762456,10.99,7.259388042662775
1,0.06474586227505028,17.34,7.125474592424827
1,0.10291108755642685,7.54,7.132006533641117
1,0.11158913402205967,11.01,6.552564051598003
1,0.11158913402205967,10.99,7.1686417514471765
1,0.14192114856412413,10.36,6.996373875822213
1,0.043673327081762456,10.99,6.940275579411812
1,0.11158913402205967,10.42,6.665992634925515
1,0.0881865105148077,7.61,6.959756319314387
1,0.1495704121238469,6.92,6.84409035036332
0,0.05107247465373813,10.12,7.205762266856303
0,0.027625889271455525,6.39,7.13113104641343
0,0.09334040913530196,6.76,7.039464998767529
0,0.043673327081762456,9.25,7.125019106701589
1,0.11158913402205967,6.13,7.057442183912776
1,0.13622299164492185,6.54,6.617764859478401
1,0.043673327081762456,10.36,7.034862286239743
1,0.12998323124978628,13.61,7.2138622613653
1,0.06474586227505028,6.62,7.101936833187612
1,0.07106470082915535,13.57,7.118959243069836
1,0.07106470082915535,11.04,7.082698866772665
1,0.11947098721153884,12.42,6.9720268002519195
0,0.10735536519184478,11.11,6.91375052868778
0,0.07106470082915535,7.51,7.183175806716502
1,0.16029942480720005,15.85,6.913506183278868
1,0.09824386520004495,11.01,7.022620021914265
1,0.09824386520004495,16.36,7.294920675203869
1,0.05808895505540834,11.91,7.363268811541925
0,0.06474586227505028,12.78,7.053127280179117
1,0.027625889271455525,15.62,7.04125267847009
1,0.15628086545310166,15.34,6.940380803271489
1,0.0881865105148077,12.17,6.803478409026175
1,0.12998323124978628,14.51,6.9146653329239545
0,0.07106470082915535,9.29,6.799751652581724
1,0.11158913402205967,8.88,7.163395093747966
1,0.08276696795456778,16.77,7.094155036406897
0,0.11562403831351005,10.65,6.951807470915485
1,0.12998323124978628,18.25,7.377237707238612
1,0.12998323124978628,9.91,6.336339095275249
1,0.13317448646743135,10.65,7.205676415372448
0,0.07106470082915535,13.93,6.911773509533962
1,0.06474586227505028,20.0,7.1793234060954445
0,0.08276696795456778,10.28,7.053870660043883
1,0.09824386520004495,9.45,6.911764737222197
0,0.10291108755642685,13.85,7.250842245907211
1,0.043673327081762456,11.42,7.055911081715733
0,0.05107247465373813,9.88,7.137148250827269
1,0.07706550839080353,10.76,7.205960014103517
1,0.05107247465373813,10.96,7.153470695120373
0,0.03586669469958983,6.62,7.42449417638645
1,0.11562403831351005,10.99,6.9247535234429956
0,0.05107247465373813,8.9,7.101987646020123
0,0.10735536519184478,10.38,6.754365284748962
0,0.08276696795456778,12.99,7.0540343392637705
0,0.11158913402205967,14.74,7.285138428107938
1,0.09334040913530196,6.03,6.986689678884533
0,0.0881865105148077,11.99,7.327939146776191
0,0.08276696795456778,11.01,7.169408399950632
0,0.10735536519184478,12.21,7.107716171414402
0,0.027625889271455525,6.26,7.158017759133678
1,0.07706550839080353,13.48,7.101015808379218
1,0.13622299164492185,15.57,6.951525283960939
1,0.0881865105148077,11.12,7.470354064707484
1,0.07106470082915535,11.89,6.964768866498332
1,0.09334040913530196,7.4,6.963148933304313
1,0.05808895505540834,11.79,7.236626027081386
0,0.08276696795456778,10.59,7.168282824416229
1,0.13913620725483847,9.99,7.03322745172565
0,0.07106470082915535,7.88,6.906764621677514
0,0.08276696795456778,9.2,7.193653689846543
1,0.06474586227505028,17.26,7.599803099330007
0,0.027625889271455525,15.62,6.941866778682595
0,0.03586669469958983,7.74,7.13063641978862
0,0.16399413641692195,10.93,7.034435744681559
0,0.05107247465373813,9.49,7.16949578648996
0,0.05808895505540834,7.51,6.7388066795564345
1,0.0881865105148077,11.93,7.076602029438019
1,0.09824386520004495,15.31,6.997097750607527
0,0.12314020680144803,6.03,7.11304009916904
1,0.13317448646743135,11.49,7.119972755628623
1,0.10735536519184478,9.63,6.881822270555149
0,0.05808895505540834,9.91,6.941882896340787
1,0.16029942480720005,8.59,6.787063823170688
0,0.09824386520004495,12.69,6.969241523352655
0,0.027625889271455525,8.88,7.254121009246053
1,0.15628086545310166,6.62,6.844979070360542
0,0.12998323124978628,8.49,6.93103251124627
0,0.027625889271455525,7.66,7.424930166603377
0,0.05808895505540834,9.32,7.121136964444757
1,0.13913620725483847,15.44,7.034985823270342
1,0.09824386520004495,13.3,6.887566277321737
1,0.03586669469958983,11.86,7.027677437881798
1,0.13913620725483847,13.3,6.945267394092969
1,0.1519045031768632,7.29,6.879198963273287
0,0.13622299164492185,7.88,6.884596945650758
1,0.0881865105148077,7.88,6.9477014408171
0,0.08276696795456778,16.1,6.931406237190817
0,0.05808895505540834,11.99,6.876962672404823
1,0.03586669469958983,14.13,6.8316657825528635
0,0.11562403831351005,15.33,6.912920817895262
1,0.05808895505540834,13.49,7.172082069491452
1,0.06474586227505028,16.77,7.151606433561234
0,0.11947098721153884,8.72,6.685658869439529
0,0.12664128808888697,15.7,7.283454035240638
0,0.12314020680144803,13.47,7.119099384670792
0,0.09334040913530196,16.29,6.845644179695062
1,0.07706550839080353,11.83,7.274290320897526
1,0.15833265703001698,9.32,6.836360206870787
1,0.09824386520004495,13.49,7.248213848397723
0,0.08276696795456778,5.79,7.164313286754758
1,0.10291108755642685,10.56,7.079213520093713
1,0.16572964823486547,13.03,6.645404374708485
1,0.09334040913530196,11.01,7.3484392132356655
0,0.09334040913530196,6.03,7.278006529418568
0,0.07706550839080353,11.01,6.963277892618138
0,0.09824386520004495,12.43,7.235863579722706
1,0.174784764928423,12.41,6.93152242717982
1,0.1519045031768632,18.58,7.06359032759133
1,0.03586669469958983,12.69,7.325338965483712
1,0.11562403831351005,11.65,7.1310424401078905
1,0.13317448646743135,14.66,6.8685691151033215
0,0.11158913402205967,13.16,7.089348699895125
1,0.09824386520004495,9.32,7.217455769819483
0,0.027625889271455525,13.99,7.248115365899444
0,0.14458441545070555,9.99,7.130080268377852
0,0.05808895505540834,12.37,7.0359786932187
1,0.13317448646743135,11.01,6.629555612130944
1,0.15833265703001698,12.73,6.942615473777714
0,0.09824386520004495,8.49,7.023259439556958
0,0.03586669469958983,9.1,7.377138575040836
1,0.0881865105148077,11.01,6.890278348752533
0,0.05107247465373813,8.47,7.071085084415838
1,0.12314020680144803,11.01,7.293483537950184
1,0.13317448646743135,11.61,7.062428780553925
1,0.027625889271455525,11.89,7.091524642312187
0,0.07106470082915535,19.69,7.271902141179661
0,0.018922190903316233,9.07,7.019786055437381
1,0.043673327081762456,12.23,7.315837698300957
1,0.03586669469958983,16.02,7.14141775282995
0,0.16899437864242126,10.59,6.69972803589142
1,0.05808895505540834,15.34,7.494231384334659
0,0.027625889271455525,15.23,7.087657264594826
1,0.10291108755642685,10.15,7.402465613959702
1,0.13913620725483847,12.0,7.195964109110151
0,0.05107247465373813,9.92,7.019366388043907
0,0.0881865105148077,7.4,7.0056153463150945
0,0.1495704121238469,10.11,6.9650481937022235
1,0.13913620725483847,10.94,6.939959719933239
1,0.06474586227505028,7.51,7.197995104586538
1,0.14458441545070555,15.95,7.1319181564222545
0,0.07706550839080353,15.27,7.029652336435919
0,0.13317448646743135,6.03,6.912001513822815
0,0.07106470082915535,11.01,7.252249124771392
1,0.1471322200089892,16.29,6.841976173772157
0,0.10291108755642685,11.43,7.126879884850267
0,0.07706550839080353,8.07,7.227746175016723
0,0.07706550839080353,8.22,7.285416850704028
1,0.07106470082915535,14.54,6.898229555592736
0,0.08276696795456778,8.56,7.181478030076483
1,0.1495704121238469,11.01,7.015148136888689
0,0.0881865105148077,5.42,6.940995332613275
0,0.10291108755642685,10.95,7.228736578110398
1,0.09334040913530196,6.62,7.231472599574791
1,0.009724671349929508,7.68,7.168654265223213
0,0.09824386520004495,10.28,6.685039257354716
0,0.12998323124978628,11.01,6.693749429810049
0,0.027625889271455525,12.53,7.069468432380948
1,0.14458441545070555,13.72,6.561999135568199
1,0.08276696795456778,8.43,7.240304459640133
1,0.027625889271455525,11.01,7.1123409562444335
1,0.03586669469958983,7.02,7.228280106143227
1,0.03586669469958983,10.99,7.103882622637342
1,0.1621852876392641,13.11,6.903358886187883
0,0.11158913402205967,15.33,6.749086719271061
1,0.08276696795456778,15.53,7.273525570525144
0,0.05808895505540834,13.47,7.18301600719572
0,0.0881865105148077,13.58,7.227753160077551
1,0.05107247465373813,8.88,7.0856004393264085
1,0.08276696795456778,12.99,7.169948998520073
0,0.07706550839080353,11.49,6.962655417366393
1,0.12998323124978628,15.65,7.119900462218619
0,0.027625889271455525,10.74,7.020205216360153
1,0.0881865105148077,11.87,6.684336878997514
0,0.11158913402205967,10.62,7.266886806516999
1,0.05808895505540834,6.76,7.247905171246484
0,0.09824386520004495,6.62,7.1671157457888865
1,0.11158913402205967,11.01,6.670718501091117
0,0.11562403831351005,10.91,6.995745301678309
1,0.12314020680144803,13.0,6.677006393283657
0,0.07106470082915535,11.01,7.170293694321347
1,0.05808895505540834,14.3,7.1016724842053165
1,0.10735536519184478,12.21,6.419219381072367
0,0.10735536519184478,13.61,7.173318402463488
0,0.05107247465373813,12.28,7.090601297308611
1,0.09824386520004495,14.72,6.753768927467936
1,0.05808895505540834,5.79,6.988614224196652
0,0.07706550839080353,9.91,6.667329404069087
0,0.05107247465373813,7.74,7.346437149783643
0,0.043673327081762456,6.34,7.402341503266775
1,0.07106470082915535,6.93,7.26984992576758
0,0.043673327081762456,12.61,7.084660927055645
1,0.07706550839080353,7.49,6.746633284316949
1,0.11947098721153884,12.16,6.969658863080398
1,0.07106470082915535,13.45,6.889765566916855
0,0.10291108755642685,14.79,7.054303072142407
1,0.16572964823486547,7.9,6.9714344580505925
0,0.10291108755642685,8.97,6.865048107492778
0,0.043673327081762456,12.18,7.178927217966284
1,0.10735536519184478,15.95,6.839667319756565
1,0.10735536519184478,7.74,7.206775874658891
0,0.05808895505540834,11.01,7.0048011822094605
0,0.09334040913530196,17.14,6.90970605274649
0,0.043673327081762456,9.99,7.06887561282052
1,0.16899437864242126,11.83,6.856112431099704
1,0.10735536519184478,16.89,6.85398521257378
0,0.07106470082915535,16.06,7.130907154141245
0,0.043673327081762456,6.49,7.182632176162222
0,0.07706550839080353,11.01,7.102698230893008
0,0.09824386520004495,14.61,7.3344021198528235
0,0.13622299164492185,11.01,7.0710572755259085
1,0.13317448646743135,15.68,6.891403888938372
1,0.03586669469958983,7.9,7.2675929815760805
1,0.1673952995841094,15.57,7.062383149631751
1,0.15628086545310166,12.66,7.113914462280433
0,0.1471322200089892,11.01,6.984504701598855
0,0.009724671349929508,11.49,7.280683701775532
1,0.1519045031768632,10.75,6.995427129937208
0,0.11158913402205967,7.88,6.8131111554555055
1,0.03586669469958983,13.98,6.874722091609167
0,0.11562403831351005,12.42,7.089938729674926
0,0.07106470082915535,12.99,7.069160965107638
1,0.0881865105148077,7.29,6.950339202162621
1,0.05808895505540834,9.45,7.115968687859371
0,0.13913620725483847,9.57,7.035177218562488
1,0.03586669469958983,10.65,7.285261549554734
1,0.07706550839080353,11.04,7.4578281879563315
0,0.043673327081762456,8.46,7.348412697544844
0,0.0881865105148077,13.48,7.017955175048417
0,0.13913620725483847,11.04,7.059990471983547
1,0.12664128808888697,11.35,7.101626710664792
1,0.05808895505540834,16.29,6.996056276441084
1,0.12664128808888697,11.99,6.9418748376035095
1,0.11562403831351005,11.01,7.326889217826567
1,0.13622299164492185,14.59,6.778717778126683
1,0.11947098721153884,10.59,7.1320855884230685
1,0.06474586227505028,13.57,7.312709840758668
1,0.06474586227505028,14.96,7.101952077833262
1,0.1621852876392641,13.11,6.840802209248402
1,0.1519045031768632,11.01,6.80428304895955
0,0.11947098721153884,6.03,6.900210408690975
1,0.12314020680144803,11.5,7.406281032186405
1,0.06474586227505028,7.63,7.2065078676009415
0,0.05808895505540834,13.99,7.102175587620234
0,0.07706550839080353,12.53,7.3724106538256855
1,0.1495704121238469,11.71,6.887613211659285
0,0.07106470082915535,11.35,7.015899334616984
1,0.10735536519184478,13.95,7.190190986994806
0,0.043673327081762456,8.96,7.063271862122334
0,0.10291108755642685,14.96,7.011684782973152
1,0.0881865105148077,7.53,6.910067623196564
0,0.11562403831351005,9.99,6.803122855994699
1,0.06474586227505028,16.0,7.196789497773017
0,0.17200509899541483,6.99,6.814619383093934
1,0.08276696795456778,11.86,7.03814568550244
0,0.12664128808888697,15.64,7.168620894115599
0,0.10735536519184478,14.59,6.902342502501766
0,0.09824386520004495,9.63,6.949504201048837
1,0.0881865105148077,15.21,7.215239788185898
0,0.0881865105148077,12.9,6.997490083671503
0,0.07106470082915535,12.87,6.979948797579937
0,0.043673327081762456,12.34,7.595771017567803
1,0.15413968803428138,13.22,6.912316971248534
0,0.10291108755642685,18.79,6.951987638950649
0,0.12998323124978628,15.45,7.272545776945769
0,0.08276696795456778,13.06,7.349163929108793
1,0.0881865105148077,7.49,6.937536876904071
0,0.027625889271455525,7.88,7.402693362565126
1,0.05808895505540834,13.45,6.757614701949945
0,0.08276696795456778,12.99,6.958251613296004
1,0.11562403831351005,9.49,7.131503871193218
0,0.0881865105148077,14.79,7.14547306122622
0,0.07706550839080353,14.27,7.019695708372701
1,0.05808895505540834,11.01,6.8653777971598045
0,0.07706550839080353,6.99,7.013798442446886
1,0.018922190903316233,10.38,7.362787487372357
0,0.043673327081762456,6.03,7.132252937570318
1,0.13317448646743135,12.99,7.001402953962357
1,0.07106470082915535,13.48,7.088504028743006
0,0.13317448646743135,11.61,7.23617694114123
1,0.12314020680144803,8.91,6.841432354680725
1,0.09824386520004495,12.92,6.989199391807156
1,0.027625889271455525,6.39,7.2139350973210234
0,0.12314020680144803,14.65,7.109261451051972
1,0.0881865105148077,8.38,7.156001060379088
1,0.09334040913530196,14.59,6.881325889658617
1,0.06474586227505028,10.25,7.284572056708777
1,0.05808895505540834,10.59,7.028521605768391
0,0.10735536519184478,11.01,7.248591091551804
0,0.11562403831351005,11.71,7.071540828941526
1,0.11947098721153884,11.99,6.85409856929325
1,0.043673327081762456,13.49,6.824480262361589
1,0.13622299164492185,13.16,7.157474829878852
0,0.0881865105148077,13.23,7.28580039084307
1,0.043673327081762456,14.96,6.910666493145611
1,0.009724671349929508,11.01,7.129986707751584
1,0.12314020680144803,6.29,6.755285035807763
0,0.08276696795456778,5.99,7.50949276999264
1,0.07706550839080353,13.79,6.6843205289373
1,0.05107247465373813,7.14,7.205190750312666
1,0.16029942480720005,13.49,7.100607930794689
1,0.05107247465373813,14.53,6.943659387118916
0,0.06474586227505028,8.08,6.889877509270475
1,0.1673952995841094,19.03,7.128364000656628
1,0.09334040913530196,7.51,7.0131742414051566
0,0.07706550839080353,13.37,7.130995795886083
0,0.08276696795456778,6.62,7.255783476538981
0,0.0881865105148077,13.48,6.700151439620534
0,0.10291108755642685,13.06,7.050557030589625
1,0.11562403831351005,13.95,6.715503774126505
1,0.05808895505540834,5.42,7.018467240433563
1,0.10291108755642685,11.11,7.318998976550631
0,0.05808895505540834,13.23,6.76836972818155
0,0.09824386520004495,11.03,6.909344114984421
1,0.13913620725483847,10.75,6.938880432845716
0,0.10735536519184478,7.51,7.10286551020798
0,0.10291108755642685,6.03,7.070656577433297
0,0.09824386520004495,14.96,7.376752767127892
1,0.16029942480720005,13.61,6.831610964577476
1,0.10735536519184478,11.01,7.220693323964817
1,0.16899437864242126,11.99,6.827542360293308
1,0.10735536519184478,11.01,7.063533480391059
1,0.14458441545070555,15.62,6.817560237791143
1,0.16029942480720005,10.03,7.2286146816890025
0,0.08276696795456778,13.03,6.629820229710176
1,0.18397499193244055,10.25,6.951870148493014
0,0.0881865105148077,14.79,6.950905248314169
1,0.0881865105148077,12.55,7.021677934337366
1,0.10735536519184478,8.94,6.770449819818454
0,0.06474586227505028,9.88,7.376790266127354
0,0.09334040913530196,12.73,7.3824263207235985
0,0.12314020680144803,12.69,7.142352725807942
1,0.10735536519184478,10.37,7.102535942144896
1,0.03586669469958983,11.99,7.1031896966829775
0,0.0881865105148077,6.99,7.157259138463002
0,0.09824386520004495,12.53,7.196678285592746
0,0.07706550839080353,11.01,6.755501114938224
1,0.14192114856412413,14.29,6.811874592295317
1,0.027625889271455525,5.99,7.037201980987473
1,0.06474586227505028,12.61,7.191077593811897
1,0.027625889271455525,7.7,7.108215416244013
1,0.09334040913530196,12.48,7.175372954225756
1,0.15413968803428138,10.99,7.1428980582632535
0,0.0881865105148077,15.28,7.4782240745397965
1,0.043673327081762456,11.01,7.076257069858933
0,0.10735536519184478,6.03,7.132485229638845
1,0.05107247465373813,13.99,7.13145729056309
1,0.16029942480720005,14.98,7.021633009189253
1,0.043673327081762456,9.88,6.9808733860786365
1,0.09334040913530196,13.55,7.1339496355194205
1,0.03586669469958983,7.88,7.068662843092683
0,0.05107247465373813,10.75,7.153208747144036
0,0.14458441545070555,12.53,6.9123782777514515
1,0.10291108755642685,10.99,7.0716852069971186
1,0.0881865105148077,13.16,7.259337280114546
1,0.0881865105148077,14.59,6.888569331681659
0,0.05808895505540834,12.61,7.032786459804185
0,0.11158913402205967,7.63,7.085328459777581
1,0.06474586227505028,6.62,7.179347647266979
1,0.12664128808888697,8.14,7.320803258968136
